
[INFO] This tool reads browser history from ~/Library. 
For macOS 10.15+ you must add this Terminal (or your app) to
System Settings > Privacy & Security > Full Disk Access.

[Safari] Found 5094 history rows in snapshot /var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
browser,profile,url,title,visited_at_iso,visit_count,source_path,snapshot_path
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr98YODGQNpwK8G0FeJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANqZjE4Q0lXZFJXLl9Yd183dFZTUHlBBG5fcnNsdAMwBG5fc3VnZwMxMARvcmlnaW4DaW1hZ2VzLnNlYXJjaC55YWhvby5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzEyBHF1ZXJ5A0luZm9zeXMlMjBsb2dvBHRfc3RtcAMxNzYxODEwODQ3?p=Infosys+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt,,2025-10-30T07:54:07Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr.wKJmGQNpWoIEjBKJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANjUWttVy5rMVMuV1dXWDNzS0ZvaVBBBG5fcnNsdAMwBG5fc3VnZwMxBG9yaWdpbgNpbWFnZXMuc2VhcmNoLnlhaG9vLmNvbQRwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTgEcXVlcnkDUGFuY2VhJTIwYmlvdGVjJTIwbG9nbwR0X3N0bXADMTc2MTgxMDgxOQ--?p=Pancea+biotec+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt#id=0&iurl=https%3A%2F%2Fstatic.startuptalky.com%2F2021%2F05%2Fstartuptalky_panaceabiotec_logo.png&action=click,Pancea biotec logo - Yahoo Image Search Results,2025-10-30T07:53:47Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr.wKJmGQNpWoIEjBKJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANjUWttVy5rMVMuV1dXWDNzS0ZvaVBBBG5fcnNsdAMwBG5fc3VnZwMxBG9yaWdpbgNpbWFnZXMuc2VhcmNoLnlhaG9vLmNvbQRwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTgEcXVlcnkDUGFuY2VhJTIwYmlvdGVjJTIwbG9nbwR0X3N0bXADMTc2MTgxMDgxOQ--?p=Pancea+biotec+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt,Pancea biotec logo - Yahoo Image Search Results,2025-10-30T07:53:40Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr.wKJJGQNprYUELe.JzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANTU3l4S1NRU1FGYVNPSkVJUF9GS3NBBG5fcnNsdAMwBG5fc3VnZwMzBG9yaWdpbgNpbWFnZXMuc2VhcmNoLnlhaG9vLmNvbQRwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTMEcXVlcnkDdGF0YSUyMDFtZyUyMGxvZ28EdF9zdG1wAzE3NjE4MTA3OTA-?p=tata+1mg+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt#id=0&iurl=https%3A%2F%2Fimages.seeklogo.com%2Flogo-png%2F52%2F1%2Ftata-1mg-logo-png_seeklogo-529921.png&action=click,tata 1mg logo - Yahoo Image Search Results,2025-10-30T07:53:15Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr.wKJJGQNprYUELe.JzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANTU3l4S1NRU1FGYVNPSkVJUF9GS3NBBG5fcnNsdAMwBG5fc3VnZwMzBG9yaWdpbgNpbWFnZXMuc2VhcmNoLnlhaG9vLmNvbQRwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTMEcXVlcnkDdGF0YSUyMDFtZyUyMGxvZ28EdF9zdG1wAzE3NjE4MTA3OTA-?p=tata+1mg+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt,tata 1mg logo - Yahoo Image Search Results,2025-10-30T07:53:10Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=AwrO5sctGQNpB3kFZnKJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANqWlB2bnlQb1N1dXJXeUduZldCdXpBBG5fcnNsdAMwBG5fc3VnZwMxMARvcmlnaW4DaW1hZ2VzLnNlYXJjaC55YWhvby5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDaGVybyUyMGxvZ28EdF9zdG1wAzE3NjE4MTA3NjE-?p=hero+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt#id=7&iurl=https%3A%2F%2Flogos-world.net%2Fwp-content%2Fuploads%2F2020%2F12%2FHero-Logo.png&action=click,hero logo - Yahoo Image Search Results,2025-10-30T07:52:46Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=AwrO5sctGQNpB3kFZnKJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNhYXBsdwRmcjIDcDpzLHY6aSxtOnNiLXRvcARncHJpZANqWlB2bnlQb1N1dXJXeUduZldCdXpBBG5fcnNsdAMwBG5fc3VnZwMxMARvcmlnaW4DaW1hZ2VzLnNlYXJjaC55YWhvby5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDaGVybyUyMGxvZ28EdF9zdG1wAzE3NjE4MTA3NjE-?p=hero+logo&fr=aaplw&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt,hero logo - Yahoo Image Search Results,2025-10-30T07:52:41Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images?p=jbm+logo&fr=aaplw&imgurl=https%3A%2F%2Fcompanieslogo.com%2Fimg%2Forig%2FJBMA.NS_BIG-0bb22e95.png%3Ft%3D1604670423%26download%3Dtrue#id=1&iurl=https%3A%2F%2Fcompanieslogo.com%2Fimg%2Forig%2FJBMA.NS_BIG-0bb22e95.png%3Ft%3D1604670423%26download%3Dtrue&action=click,jbm logo - Yahoo Image Search Results,2025-10-30T07:52:13Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://images.search.yahoo.com/search/images;_ylt=Awr91QgnGQNpRDkDsrdXNyoA;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Nj?ei=utf-8&p=jbm+logo&fr=aaplw&th=187&tw=474&imgurl=https%3A%2F%2Fcompanieslogo.com%2Fimg%2Forig%2FJBMA.NS_BIG-0bb22e95.png%3Ft%3D1604670423%26download%3Dtrue&rurl=https%3A%2F%2Fcompanieslogo.com%2Ffr%2Fjbm-auto%2Flogo%2F&size=102KB&name=Logo+de+JBM+Auto+au+format+PNG+transparent&oid=2&h=612&w=1549&turl=https%3A%2F%2Ftse1.mm.bing.net%2Fth%2Fid%2FOIP.559XLF8c5UP9B_j66SUWuAHaC7%3Fpid%3DApi&tt=Logo+de+JBM+Auto+au+format+PNG+transparent&sigr=1Gb0dazoCSph&sigit=2RPbehmMtn21&sigi=l4rbJV6CjEnE&sign=yp8U_tQIuFF4&sigt=yp8U_tQIuFF4,jbm logo - Yahoo Image Search Results,2025-10-30T07:52:13Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
safari,Default,https://search.yahoo.com/search?ei=utf-8&fr=aaplw&p=jbm+logo,jbm logo - Yahoo Search Results,2025-10-30T07:52:07Z,,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot,/var/folders/md/n0gb7vy53y32m15_p7b5123w0000gn/T/collect_history_snapshots/History.db.snapshot
